troglitazone,0.28170753,-0.361757,0.12417255,0.29763934,-0.0075382004,-0.5757139,-0.23472118,-0.08046518,-0.3291295,-0.014061952,0.17187285,-0.17797257,0.16159895,0.21594957,-0.18723106,0.39921233,0.08089962,-0.29892915,0.09356907,-0.08740491,0.006000264,0.42710376,-0.34814507,-0.22150408,0.29839426,0.09962185,-0.21916385,-0.3790263,-0.29090127,-0.4447134,-0.109233215,-0.5987121,-0.10945094,-0.3455931,-0.5375061,-0.08695602,0.38925466,0.14566886,-0.3184616,-0.06671046,0.5367309,-0.4317201,0.19951873,-0.12133596,0.22457972,-0.23987973,0.04742546,-0.39681637,0.57569003,-0.19449471,0.1119966,0.27171898,-0.1849924,0.12242148,0.09582627,-0.3253199,-0.12552182,-0.21088916,0.19207035,-0.5259642,0.5103418,-0.35635406,0.08050715,0.35050097
pioglitazone,0.26169488,-0.42480975,0.17527081,0.25729486,0.014550208,-0.50145924,-0.3406196,-0.032226842,-0.17163423,-0.03153302,0.08691412,-0.03998512,0.21907036,0.21064536,-0.087056115,0.23931184,0.061713092,-0.11911508,0.04328835,-0.11041794,0.18446596,0.3488848,-0.4102526,-0.09814825,0.43520114,0.16387336,-0.19565062,-0.30306247,-0.19394217,-0.47059193,-0.066630155,-0.5892651,-0.23542877,-0.1506976,-0.35826457,-0.102310665,0.18115732,-0.056066174,-0.22307275,-0.080618545,0.39749104,-0.3399774,0.2408175,-0.09036956,0.17121916,-0.33683044,-0.1126882,-0.37637037,0.5840127,-0.10300263,0.13027665,0.16923408,-0.1174873,0.03337804,-0.07050051,-0.21669178,-0.093655355,-0.03227597,0.32868648,-0.41766718,0.31674266,-0.3271434,0.19071883,0.29763958
zafirlukast,0.5792769,-0.66844356,0.3014753,0.13465858,-0.025434226,-0.6988805,-0.41615632,-0.20679745,-0.32209155,0.24219567,-0.05312516,-0.4800192,0.11761722,0.028496278,-0.14428999,0.49466327,0.06637269,-0.23860812,-0.23606245,0.21809515,0.30200803,0.6772076,-0.48330852,-0.17191367,0.12100171,0.29062432,-0.6101161,-0.77175605,-0.19051898,-0.6337673,-0.06779824,-0.9897722,-0.32169375,0.018839324,-1.0117074,0.24923304,0.46443906,0.3273532,-0.28695208,-0.006646483,0.7932715,-0.60694927,0.4385674,-0.27844688,0.12564088,-0.21780145,-0.11349839,-0.3705875,0.65008956,-0.37172735,0.20155056,-0.07877789,-0.34076118,0.40689117,-0.14506146,-0.037695974,-0.24998745,-0.18565448,0.40006787,-0.64168006,0.96827745,-0.793247,-0.07854419,0.6418557
mycophenolate mofetil,0.18351099,0.11150759,0.092458144,0.0795714,-0.16630459,-0.36877966,-0.43197772,-0.31496713,-0.4791643,0.10073705,-0.19648725,-0.24273571,0.03150449,-0.061997477,-0.23001763,0.23984374,-0.18821155,-0.13611005,-0.1651606,0.23585695,0.020635223,0.078278735,-0.30668738,0.052852675,0.22515075,0.029867236,-0.53681433,-0.61089414,0.13405287,-0.35793883,-0.09759255,-0.6518923,-0.15833977,-0.0152316475,-0.7646119,0.17934363,0.13514204,0.37418398,-0.14793499,0.055381805,0.576838,-0.46884474,0.24128227,-0.004035063,0.15392847,-0.014314998,0.15463825,-0.29226512,0.44719696,-0.16602638,0.19939603,0.45543125,-0.01000306,0.10181554,-0.0950865,0.07005987,-0.031339236,-0.28479293,0.17295162,-0.32649234,0.7326614,-0.81114566,-0.123869225,0.29806417
fluvastatin,0.29489443,-0.4631159,0.19950342,0.26678288,-0.07369317,-0.5838152,-0.26043367,-0.1719159,-0.4345187,-0.003233316,-0.09469219,0.0397847,0.19359457,-0.17129621,-0.1778308,0.37486014,-0.11354279,-0.24702924,-0.34254923,0.031419165,-0.13576134,0.20224413,-0.5655397,-0.11910011,0.31618077,0.27886176,-0.47390217,-0.37743607,-0.26767662,-0.46971032,-0.29111522,-0.34287688,-0.21549407,-0.13862844,-0.42548195,-0.17335941,0.043515157,0.11657824,-0.3241335,-0.092313774,0.75472945,-0.43483922,0.2588525,-0.055293106,0.41365483,-0.0535771,0.025119616,-0.37358534,0.5692236,-0.08634225,0.047632203,0.26994893,-0.18791637,0.33683535,-0.11772066,-0.13621096,-0.1357458,-0.28303227,0.41850406,-0.36686954,0.42175567,-0.5870712,0.27581036,0.2996896
meloxicam,0.32442808,-0.55986136,0.20659281,0.32104614,0.08804569,-0.3340981,-0.2729193,-0.23352502,-0.2956631,0.16222048,0.01901811,-0.17153336,0.09327337,0.07358681,0.02153042,0.38089716,0.06995696,0.22162423,0.020953236,0.09861373,0.10187522,0.45146757,-0.2652675,-0.01828659,0.35299522,-0.08818276,-0.4332447,-0.43975425,-0.19547574,-0.093777314,-0.11512486,-0.29422593,-0.22123046,-0.072298266,-0.25498268,-0.21993855,0.33796236,0.035087686,-0.23303194,0.060633264,0.7003577,-0.29527444,0.111961015,-0.2190087,-0.08674967,-0.122317344,-0.19947256,-0.07153625,0.6742566,-0.20592695,-0.009349998,0.035698332,-0.3705963,0.24483152,0.174149,-0.28149426,-0.1111549,-0.14150594,0.19176032,-0.343193,0.6658533,-0.28219208,0.01111954,0.34170613
docetaxel,0.17378762,-0.061654456,-0.23450015,0.5553983,-0.5674539,-0.8748877,-0.38466695,-0.12982196,-0.64894927,0.05854502,0.044262454,0.05052665,0.19709082,-0.63755333,-0.5653069,0.93456805,-0.41256666,-0.68423754,-0.5896256,0.47572246,0.042694822,0.4581801,-0.5638357,-0.27113476,0.11907177,0.35186607,-0.46423963,-0.6160154,-0.3079649,-0.2416223,-0.15479931,-0.7699673,0.14356643,-0.33101007,-1.0708578,0.1980495,0.17905313,0.51097465,-0.66425306,-0.13813414,1.088755,-1.1962507,0.706746,-0.0009836482,0.021160536,-0.14368069,0.41125208,-0.6368659,0.4613282,-0.55657864,-0.15735365,0.71547794,-0.286635,0.35020044,-0.1234597,0.34195012,-0.37451297,-0.64462554,0.21761985,-0.48191062,0.6719601,-0.9520622,-0.24005027,0.23808472
olanzapine,0.2411194,-0.33393484,0.20183074,0.3820554,0.084528774,-0.3455077,-0.31393293,-0.21558864,-0.17896116,0.020199416,0.11756368,-0.18580197,0.1710848,0.26533008,-0.07375394,0.083765104,-0.00024064572,0.10684067,0.15375236,0.107765146,0.020694977,0.36997673,-0.23369981,-0.080725685,0.46324918,0.18867359,-0.2113287,-0.35051146,-0.13754202,-0.22386631,-0.08239339,-0.27705628,-0.3187427,-0.09886425,-0.16807106,-0.19137254,0.2552006,-0.07347715,-0.11906778,0.03635585,0.53668207,-0.23689187,0.101541445,-0.07397609,0.042788807,-0.27858433,-0.19475244,-0.23418483,0.5477028,-0.14090186,0.16530038,-0.022157105,-0.3069477,0.12014632,0.17759812,-0.1606988,-0.099853486,-0.089295335,0.258058,-0.41767466,0.44287667,-0.10946553,0.14473343,0.2504904
candesartan,0.27930513,-0.52462816,0.27739012,0.17552438,0.03628525,-0.37605187,-0.5643557,-0.3741894,-0.3984655,0.06358907,-0.19831282,-0.20600355,0.33895254,0.022517225,-0.1708199,0.17750335,-0.22260998,0.09580787,-0.3256429,0.04580316,0.1709639,0.5188905,-0.38606888,-0.21958153,0.36487433,0.34038755,-0.5497074,-0.8481738,-0.086283244,-0.52215856,-0.28862116,-0.72003436,-0.44728777,0.08612166,-0.7132159,-0.16011734,0.16999422,-0.010399036,-0.19128507,-0.016951654,0.6931732,-0.5859828,0.29588908,-0.2123293,0.16583514,-0.20828575,-0.25863072,-0.1258829,0.58937633,-0.15150864,0.23120232,-0.01028756,-0.2525154,0.19246824,-0.15754682,-0.056456782,-0.07395771,-0.12295352,0.51185364,-0.35518587,0.6429226,-0.8085201,-0.16544414,0.40526387
telmisartan,0.3507005,-0.3504267,0.19908799,0.25496104,0.070430025,-0.5525441,-0.49811396,-0.3476152,-0.38756153,0.03980488,-0.12305516,-0.14490911,0.25691992,0.072248735,0.05524915,0.24981564,-0.21132436,0.21576385,-0.32624346,0.1521726,0.14837681,0.205665,-0.49153647,-0.14515433,0.5115668,0.23711553,-0.6102915,-0.5802638,-0.16856556,-0.4413563,-0.35169816,-0.43857843,-0.34823692,0.18367769,-0.43977955,-0.15763596,0.05639207,0.057362765,-0.0684956,-0.0050674966,0.87525946,-0.38138306,0.2631377,-0.011536591,0.23336121,-0.23892625,-0.27660355,-0.1920537,0.7294079,-0.12759273,0.3219602,0.07101162,-0.2781347,0.259618,-0.013372172,-0.12260136,-0.020104546,-0.16899608,0.42985192,-0.45354545,0.4968318,-0.5128748,0.010489027,0.492889
bosentan,0.40727374,-0.6045698,0.06315316,0.17035897,-0.071327865,-0.50199014,-0.38154528,-0.14626127,-0.28655508,0.14017382,-0.086323276,-0.08120221,0.11513682,-0.046156112,-0.09580188,0.30860943,-0.07115647,-0.08143558,-0.22117598,0.05564582,0.24328227,0.4298585,-0.34748593,-0.08278717,0.21251264,0.027147118,-0.3395237,-0.47529337,-0.027517265,-0.28758007,0.0074616196,-0.6124573,-0.20153525,-0.021111658,-0.49162576,-0.06640311,0.35110787,0.15660603,-0.23301531,-0.13140649,0.7035405,-0.31271613,0.24690525,-0.051994406,-0.06849147,-0.06914441,-0.040598158,-0.2816925,0.5755312,-0.28560042,0.06714448,0.11195393,-0.25201547,0.16286533,-0.02673446,-0.17319627,-0.12578177,-0.15813513,0.20025747,-0.41658124,0.61614615,-0.54684293,-0.025483748,0.47788954
cerivastatin,0.3060948,-0.52605623,0.20951642,0.25266883,-0.14311633,-0.62008995,-0.17532986,-0.048495885,-0.54963726,0.01838213,-0.04890056,0.16013286,0.10458769,-0.26987398,-0.11750583,0.51766664,-0.14290479,-0.32936862,-0.34308794,0.08030411,-0.10190485,0.23067597,-0.59925973,-0.030659959,0.20952806,0.18870604,-0.4001901,-0.36086503,-0.18516938,-0.3514997,-0.21001458,-0.39191562,-0.0102080135,-0.073819235,-0.4978691,-0.07073335,0.3051271,0.2913945,-0.45489177,-0.33315066,0.76225966,-0.3996191,0.28527874,0.040790208,0.35768548,-0.13790081,0.12274358,-0.30015317,0.56612986,-0.18105984,-0.1166439,0.26313335,-0.2245835,0.38968074,-0.072923094,-0.1701064,-0.14813928,-0.3032856,0.28510904,-0.542898,0.3401194,-0.5161674,0.19036473,0.34376597
rosiglitazone,0.17233883,-0.42036203,0.21875855,0.37456003,0.030063272,-0.37371168,-0.31742135,-0.017015677,-0.25925064,0.053613376,0.056952406,-0.037060045,0.2706054,0.3204848,-0.13435607,0.2363102,0.012846621,0.07774019,-0.021624656,-0.056920804,0.034441985,0.39018527,-0.42332447,-0.09885162,0.44338563,0.16000956,-0.33707362,-0.40346968,-0.10631614,-0.38879183,-0.13031343,-0.5435325,-0.3049895,-0.24711044,-0.27610046,-0.21401615,0.14258328,-0.0672669,-0.22824974,0.009526149,0.48494184,-0.309725,0.11532061,-0.22895676,0.19503728,-0.3352892,-0.068995014,-0.5198949,0.66851735,-0.14883631,-0.045196157,0.12173616,-0.19484858,0.17814805,-0.025462266,-0.19034171,-0.08428896,0.051073413,0.3422781,-0.3354487,0.36384463,-0.32896408,0.24645878,0.29672506
fexofenadine,0.25643703,-0.3655447,0.0185141,0.38606384,-0.053730607,-0.6068338,-0.268396,-0.08216643,-0.35544226,0.14076026,0.045389667,-0.15281916,0.13441704,0.24082412,-0.2818124,0.40570757,-0.090970956,-0.073955975,-0.01730469,0.20457521,0.03340231,0.48378515,-0.34650335,-0.23331602,0.26106462,0.18037009,-0.4069596,-0.44423607,-0.10105199,-0.24198456,-0.0029179482,-0.5311288,-0.13906023,-0.02849493,-0.46846065,-0.10250379,0.43229848,-0.030416928,-0.3141085,-0.06266757,0.74603444,-0.5377934,0.23747084,-0.15592638,0.22291039,-0.16677001,0.13545303,-0.28832018,0.72185636,-0.29875883,0.1342925,0.22273654,-0.26126444,0.20045689,0.052497495,-0.17173551,-0.07164808,0.02727003,0.10820288,-0.37469286,0.6871039,-0.3986029,0.0507559,0.37946823
montelukast,0.201008,-0.45865887,0.29584324,0.46659535,-0.018924817,-0.43750918,-0.2246095,-0.26720363,-0.38609093,0.239559,0.05786304,-0.08060165,0.17359601,0.076464206,-0.24351831,0.43682,0.025148477,-0.2362595,-0.019478293,0.048733264,0.018374732,0.47699624,-0.3584022,-0.14053673,0.33715582,0.15666658,-0.36604014,-0.5228555,0.007890889,-0.2322714,-0.017359797,-0.6227387,-0.2834526,-0.26834214,-0.628577,-0.17160633,0.41917,0.10017122,-0.3961225,-0.06943256,0.503598,-0.44496936,0.2794385,-0.24887301,0.15676066,-0.24401706,-0.00016393,-0.5074276,0.5258463,-0.23256001,0.0039470005,0.32848653,-0.13430002,0.07634015,-0.006300476,-0.31533405,-0.129682,-0.13275862,0.16430962,-0.49603364,0.50374186,-0.68374324,0.23033144,0.39953935
alitretinoin,0.033652086,0.03466303,0.048589844,-0.013599402,-0.16607821,-0.26464018,0.17715272,0.08884042,-0.17097487,0.042661376,0.017614609,-0.11206859,-0.007797069,-0.0044775256,-0.07678577,0.28252405,-0.16338068,-0.31068924,0.25157297,-0.08100072,-0.28354657,0.03379312,-0.14238934,-0.024337642,-0.04754713,-0.18168145,-0.13761641,-0.09264999,0.16062778,-0.016191458,0.13320637,-0.30150145,0.008048345,-0.30230018,-0.23938826,0.049467254,0.2730824,0.15311085,-0.074768096,0.030007172,0.15559538,-0.10141724,0.03693124,0.12927753,0.1775302,-0.11580691,0.27830857,-0.36178523,-0.026229631,0.027473986,0.094454,0.31701034,-0.13333942,-0.046592154,0.084918246,-0.195792,0.029775761,-0.12017895,0.115626976,-0.36216867,0.38092658,-0.24923067,0.17861523,0.3771564
rofecoxib,0.17144199,-0.14135282,0.057757504,0.08942066,-0.08607938,-0.26093262,-0.14117898,-0.11538302,-0.117915735,-0.00037636282,0.08091944,-0.07176286,0.13417433,-0.00740427,-0.073178925,0.23618974,-0.10032513,-0.082639255,0.05608683,0.0452652,0.021406734,0.15362105,-0.16847034,-0.04676231,0.106137626,0.07255382,-0.223456,-0.3519332,-0.09959578,-0.1682502,-0.121536076,-0.17843124,-0.08906376,-0.04417314,-0.18984431,0.042458072,0.16058116,0.018269323,-0.12018058,0.01718074,0.368075,-0.16057938,0.090119734,-0.12178137,-0.024379008,-0.1417259,0.026370896,-0.20354953,0.25771916,-0.12386579,0.020497536,0.05251818,-0.16575436,0.17516267,0.1532186,-0.07895741,-0.0575981,-0.1211247,0.14906487,-0.19989564,0.3222166,-0.2741462,-0.048182163,0.21378063
desloratadine,0.088372596,-0.5009108,0.12849312,0.44338933,-0.011763276,-0.4284619,-0.26994917,-0.2049125,-0.25389457,0.13994688,0.00041257753,-0.15097763,0.062239923,0.1715643,0.032007385,0.28339264,0.023953125,0.14891534,-0.17414534,0.041460656,0.019708028,0.3104432,-0.18810001,-0.10838198,0.37805042,0.10093857,-0.101921864,-0.23640548,-0.1285949,-0.13952784,-0.18647397,-0.3160948,-0.22061265,-0.04662113,-0.18284427,-0.2576386,0.09340541,0.011495754,-0.115413636,-0.031722303,0.5563546,-0.23890077,0.103232995,-0.12011232,-0.011882172,-0.11729477,-0.16497855,-0.12924707,0.6123094,-0.16333771,0.03118825,0.04244723,-0.18716258,0.25806925,0.08206786,-0.31536877,-0.108059846,-0.05021365,0.21303855,-0.31229663,0.2658431,-0.034499854,0.032608837,-0.017663473
gefitinib,0.32283968,-0.9350804,0.13654162,0.5259704,0.095856905,-0.7066394,-0.47453117,-0.30980864,-0.6171323,0.18086293,-0.30943066,-0.2648783,0.163761,0.36487263,-0.09799828,0.5277243,0.32598922,0.028918121,-0.16188332,0.101229675,0.21470793,0.36295396,-0.41849712,-0.23324679,0.6341143,0.2027542,-0.44385916,-0.35571292,0.05307896,-0.2905642,-0.36536515,-0.6974834,-0.4469359,-0.14255887,-0.47319305,-0.37268424,0.42650032,0.17168267,-0.32884753,-0.12557307,1.1203288,-0.55414253,0.37694073,-0.12341332,-0.13807264,0.037267324,-0.42028493,-0.05544763,1.0249718,-0.2965892,0.3008346,0.17184517,-0.14926139,0.40854177,0.2731238,-0.4607592,-0.15982893,-0.15739383,0.5555732,-0.5622123,0.7816874,-0.19660549,-0.01587682,0.33497405
sorafenib,0.3578259,-0.70021033,0.20117733,0.38330013,0.070969835,-0.6006916,-0.07326399,-0.25628215,-0.28404358,0.214156,0.08619786,-0.06622772,-0.043565832,-0.012960399,0.121613435,0.4611854,0.296345,-0.23146553,-0.091723815,0.13665676,0.1461689,0.55690217,-0.31426015,-0.16234325,0.27201822,0.10186836,-0.23736015,-0.21520694,-0.22694735,-0.06253525,-0.08998641,-0.4115599,-0.13608645,-0.23167005,-0.5068347,-0.11816085,0.39437193,0.17757332,-0.41585433,-0.21237038,0.59949166,-0.39651194,0.3213132,0.009903021,0.14048627,-0.03078616,-0.12604582,-0.13732177,0.62400854,-0.24805805,0.08496445,0.08943808,-0.29668063,0.25826302,-0.052319374,-0.3242403,-0.18773869,-0.27737725,0.1533959,-0.56017345,0.47923496,-0.23042332,0.10231878,0.2513052
sunitinib,0.3810054,-0.37270236,0.06964775,0.19000648,-0.059871674,-0.6123046,-0.37919617,-0.08790642,-0.4509082,0.0652912,-0.01764383,-0.1950696,0.2830667,0.25205755,-0.22376542,0.45491683,-0.21747588,-0.06263665,0.041786164,-0.07911636,-0.061909005,0.06281196,-0.30252495,0.0619281,0.1310832,0.021347795,-0.23086715,-0.42301095,0.09773584,-0.22376469,-0.0627076,-0.72750604,-0.19646943,0.09477871,-0.3777388,0.30942932,0.60135347,0.11273488,-0.052485246,-0.091696925,0.816683,-0.21561356,0.3674718,-0.04997482,-0.007235923,-0.27617362,0.0818771,-0.16469961,0.4019435,-0.21133871,0.17122704,0.32162356,-0.060092375,0.31849247,0.19162425,-0.2750757,0.11023866,-0.058150813,0.27677548,-0.5618067,0.6372008,-0.4065299,-0.033333022,0.48003152
celecoxib,0.14238623,-0.2145069,0.033689544,0.24669605,-0.021087557,-0.26916522,-0.12985079,-0.025390144,-0.2180001,0.08847084,-0.049170673,-0.09538731,0.00735756,0.12627731,-0.09184114,0.1762589,-0.07293002,-0.050916307,-0.070969075,0.060077243,0.1609411,0.21075654,-0.18455638,-0.049329102,0.13846837,0.14389288,-0.16928764,-0.2385083,-0.041269325,-0.21303764,-0.1408037,-0.35969386,-0.14130922,0.04195254,-0.21491498,0.0798156,0.13057576,0.11243491,-0.06455163,-0.05066693,0.39351767,-0.21441415,0.12325448,-0.11229639,-0.062380515,-0.1522928,-0.082393065,-0.10556838,0.36466366,-0.15548667,0.045007814,-0.0071486672,-0.12450522,0.15393183,0.06150458,-0.0658347,-0.12378059,-0.08677171,0.18873234,-0.2925244,0.31491652,-0.18176188,-0.027814997,0.23059654
